source	target
SP1	KCMF1
SP1	MNT
SP1	SALL4
SP1	THAP11
SP1	GATAD2B
SP1	ZNF512B
SP1	ZNF490
SP1	CRAMP1L
SP1	ZFP28
SP1	ZNF687
SP1	HOMEZ
SP1	TSHZ3
SP1	ZBTB26
SP1	NR2F2
SP1	DEAF1
SP1	ZNF14
SP1	ZNFX1
SP1	ZNF8
SP1	POLR2L
SP1	RBAK
SP1	ZNF77
SP1	OVOL2
SP1	FOXA2
SP1	ZNF69
SP1	ZNF70
SP1	HAND2
SP1	ZNF277
SP1	ZNF667
SP1	DMRTA1
SP1	ZFYVE20
SP1	HIF3A
SP1	IKZF4
SP1	HOXC8
SP1	RFX7
SP1	BCL11B
SP1	ZFP69B
SP1	EBF1
SP1	ZNF426
SP1	IRX1
SP1	ZNF768
SP1	ZNF385D
SP1	ZBTB3
SP1	ZNF671
SP1	ZNF606
SP1	ZNF703
SP1	TOE1
SP1	CENPT
SP1	PBX4
SP1	ZNF34
SP1	HOXA3
SP1	ZNF442
SP1	ZNF696
SP1	TSC22D4
SP1	THAP2
SP1	KLF16
SP1	MIXL1
SP1	DMRTA2
SP1	CHD6
SP1	ZNF333
SP1	ZNF527
SP1	ZNF496
SP1	ZNF503
SP1	ZNF514
SP1	ZBTB45
SP1	ZNF341
SP1	FIZ1
SP1	TIGD5
SP1	MLXIPL
SP1	ZNF658
SP1	TIGD7
SP1	FOXQ1
SP1	ZFHX2
SP1	TRERF1
SP1	FMNL2
SP1	ZNF518B
SP1	GATA5
SP1	RORA
SP1	ZNF251
SP1	ZNF845
SP1	ZNF837
SP1	ADAMTS17
SP1	ZC3H18
SP1	ZNF18
SP1	THAP6
SP1	ZMAT2
SP1	ZNF564
SP1	ZNF25
SP1	ZNF625
SP1	ZNF563
SP1	ZNF627
SP1	TIGD3
SP1	TIGD4
SP1	ZNF396
SP1	ZNF511
SP1	ZSCAN21
SP1	DEPDC4
SP1	ZNF441
SP1	ZNF491
SP1	ZNF440
SP1	ZNF786
SP1	ZSCAN29
SP1	ZNF579
SP1	MIER3
SP1	ARID2
SP1	THAP8
SP1	ZNF449
SP1	ZNF75A
SP1	ZNF488
SP1	ZNF524
SP1	ZNF791
SP1	HOXC4
SP1	ZFP1
SP1	ZNF367
SP1	ZFPM1
SP1	MLX
SP1	MEIS2
SP1	ZNF57
SP1	GTF2IRD2
SP1	DZIP1L
SP1	ZNF584
SP1	RFX6
SP1	GSC
SP1	ZNF575
SP1	OLIG3
SP1	ZNF792
SP1	SIX5
SP1	PKHD1L1
SP1	TUB
SP1	ZNF598
SP1	SNAI3
SP1	ZNF616
SP1	ZNF678
SP1	HKR1
SP1	ZBTB12
SP1	BCL6B
SP1	ZNF283
SP1	ZNF595
SP1	ZNF326
SP1	ZNF804A
SP1	TSC22D3
SP1	GRHL1
SP1	E2F6
SP1	ZNF600
SP1	ZNF710
SP1	ZC3H6
SP1	LENG9
SP1	ZNF784
SP1	ZBTB18
SP1	YY2
SP1	ZNF467
SP1	ZNF543
SP1	ZNF517
SP1	CD36
SP1	GLI3
SP1	PAX2
SP1	PITX2
SP1	SOX9
SP1	TWIST1
SP1	TP53
SP1	CRX
SP1	NR3C2
SP1	RARB
SP1	ZNF429
SP1	GATA3
SP1	ZMAT5
SP1	BRPF1
SP1	SP5
SP1	LIN28B
SP1	EBF3
SP1	ZNF835
SP1	ZNF473
SP1	ZNF182
SP1	ZNF468
SP1	ZNF655
SP1	ZNF260
SP1	ZNF107
SP1	SP3
SP1	ZBTB16
SP1	ZNF181
SP1	RUNX3
SP1	INF2
SP1	MAF
SP1	NR2C1
SP1	ZNF404
SP1	ZBTB7C
SP1	ZDHHC19
SP1	ZNF808
SP1	PRDM15
SP1	ZNF706
SP1	ZNF391
SP1	ZNF586
SP1	BCLAF1
SP1	MIER1
SP1	ZNF331
SP1	SP100
SP1	MYBL1
SP1	ZNF629
SP1	TBX18
SP1	MGA
SP1	CPSF4
SP1	RGS9
SP1	ZGPAT
SP1	ZFP112
SP1	HIC1
SP1	ZBTB21
SP1	ZNF621
SP1	PRDM8
SP1	ZNF146
SP1	ZBTB10
SP1	ADAR
SP1	UBE2K
SP1	FOSB
SP1	AEBP2
SP1	TP63
SP1	MYRF
SP1	ZNF717
SP1	ZNF680
SP1	ZNF562
SP1	SETBP1
SP1	SMARCC2
SP1	ZNF720
SP1	MEF2A
SP1	MEF2C
SP1	SATB1
SP1	CIZ1
SP1	IRX2
SP1	ESRRG
SP1	NFIA
SP1	DEK
SP1	JDP2
SP1	ZSCAN31
SP1	PAX7
SP1	HMBOX1
SP1	ZMAT4
SP1	ZBTB43
SP1	TRMT1
SP1	ZNF692
SP1	HES4
SP1	TRAFD1
SP1	ZNF234
SP1	KIAA1683
SP1	ETV3
SP1	ZNF566
SP1	ZNF576
SP1	HOPX
SP1	GATA2
SP1	ZNF716
SP1	SSH1
SP1	ETS1
SP1	PLXNB3
SP1	ZNF746
SP1	ZBTB24
SP1	KIAA1549
SP1	ZNF605
SP1	NPAS3
SP1	NFKB1
SP1	FLI1
SP1	LCOR
SP1	FOXO4
SP1	RNF166
SP1	PPARD
SP1	ZNF829
SP1	SATB2
SP1	ZFP62
SP1	ZNF641
SP1	ZNF573
SP1	TFCP2
SP1	NKRF
SP1	LMX1A
SP1	LMX1B
SP1	HDX
SP1	ZBTB33
SP1	ZNF408
SP1	SP110
SP1	THRA
SP1	CTCF
SP1	ATF5
SP1	POGZ
SP1	GRHL3
SP1	IRF3
SP1	COPS3
SP1	ZSCAN9
SP1	OTX1
SP1	PGR
SP1	CUX1
SP1	ZNF695
SP1	RGS6
SP1	ZNF568
SP1	TTF1
SP1	ZNF233
SP1	POU2F2
SP1	ZNF345
SP1	ZNF790
SP1	ZKSCAN3
SP1	ZNF410
SP1	FOXM1
SP1	HBP1
SP1	ARID5B
SP1	IRX5
SP1	ZBTB7B
SP1	CDC5L
SP1	ZNF444
SP1	LHX8
SP1	RXRG
SP1	COPS4
SP1	JRKL
SP1	ZNF211
SP1	CREM
SP1	PSMD11
SP1	OTX2
SP1	PROX1
SP1	NFIX
SP1	VPS72
SP1	ZNF423
SP1	ZNF700
SP1	DBP
SP1	EN2
SP1	ID4
SP1	ATF4
SP1	CDX1
SP1	CENPB
SP1	EVX1
SP1	FOXO1
SP1	HOXB2
SP1	IRF8
SP1	ID2
SP1	INSM1
SP1	IRF2
SP1	JUN
SP1	JUNB
SP1	MYBL2
SP1	NFX1
SP1	NPAS1
SP1	PBX2
SP1	PITX1
SP1	PSMD12
SP1	SALL1
SP1	SMARCC1
SP1	SRF
SP1	SSRP1
SP1	STAT3
SP1	NR2E1
SP1	USF2
SP1	ZIC3
SP1	ZNF189
SP1	MLL2
SP1	CUL1
SP1	SMARCA5
SP1	RFXANK
SP1	EDF1
SP1	MBD2
SP1	EMX1
SP1	NFE2L3
SP1	RUNX2
SP1	CEBPA
SP1	FARSA
SP1	FOXA1
SP1	FOXA3
SP1	FOXK2
SP1	MLLT3
SP1	YBX1
SP1	SREBF2
SP1	LHX2
SP1	CBX2
SP1	FOXN3
SP1	DLX6
SP1	ELK3
SP1	GATA6
SP1	H1F0
SP1	HIST1H1C
SP1	HIST1H1A
SP1	ZBTB48
SP1	HMGB3
SP1	SIX3
SP1	STAT2
SP1	LHX1
SP1	SOX3
SP1	TCF20
SP1	TERF2
SP1	FARSB
SP1	ZNF256
SP1	RBM5
SP1	ZNF443
SP1	SMAD2
SP1	H1FX
SP1	IRF9
SP1	NEUROD2
SP1	PAX9
SP1	CREB3
SP1	ALX3
SP1	TFE3
SP1	NCOA2
SP1	PRRX1
SP1	ZNF33A
SP1	ZNF28
SP1	NR4A3
SP1	SOX30
SP1	TFDP1
SP1	USF1
SP1	ZIC2
SP1	ZNF41
SP1	ZNF79
SP1	ZNF175
SP1	ZNF184
SP1	ZXDB
SP1	KLF12
SP1	DPF3
SP1	MACF1
SP1	RAPGEF5
SP1	STAT5B
SP1	ZNF215
SP1	ZNF180
SP1	ZNF223
SP1	ZNF224
SP1	BAZ2A
SP1	KLF15
SP1	TRPS1
SP1	ZNF544
SP1	TFCP2L1
SP1	HEYL
SP1	ZNF432
SP1	ST18
SP1	ZC3H11A
SP1	ZNF365
SP1	CUX2
SP1	ADNP
SP1	SUZ12
SP1	EP400
SP1	KLF3
SP1	SIX2
SP1	MIER2
SP1	BNC2
SP1	ZNF280C
SP1	ZNF446
SP1	BCL11A
SP1	YEATS2
SP1	LARP6
SP1	FOXJ2
SP1	LGR4
SP1	YOD1
SP1	RBM27
SP1	PRDM9
SP1	PRDM10
SP1	PRR12
SP1	UBR4
SP1	ZNF624
SP1	ZNF319
SP1	ZBTB2
SP1	ZNF273
SP1	GATAD1
SP1	ZNF462
SP1	ZNF350
SP1	ZNF500
SP1	NR1D1
SP1	HLX
SP1	ZNF148
SP1	PKNOX2
SP1	ZNF335
SP1	LHX5
SP1	SOX17
SP1	ZMAT3
SP1	ZNF574
SP1	TUT1
SP1	CCDC71
SP1	FOXL2
SP1	ZNF747
SP1	HOXB8
SP1	HOXB9
SP1	IRX3
SP1	ZFHX4
SP1	ZNF665
SP1	ZDHHC11
SP1	CBLL1
SP1	ZNF672
SP1	ZSCAN16
SP1	ZNF436
SP1	ZNF93
SP1	TCF7L1
SP1	SETDB2
SP1	ZC3H8
SP1	ZNF594
SP1	GLIS2
SP1	LHX4
SP1	SSH2
SP1	ZNF486
SP1	CREB3L1
SP1	GSX2
SP1	ZNF618
SP1	ZNF526
SP1	ZFP90
SP1	ADAMTS19
SP1	ZNF681
SP1	BATF2
SP1	OLIG1
SP1	ARX
SP1	ZNF570
SP1	ZBTB47
SP1	ZSCAN20
SP1	ZNF296
SP1	ZNF485
SP1	ZNF23
SP1	ZNF561
SP1	ZNF597
SP1	ZNF362
SP1	ZNF385B
SP1	ZBTB9
SP1	ZNF398
SP1	SALL3
SP1	TSHZ2
SP1	ZNF100
SP1	ZNF547
SP1	ZNF660
SP1	ZNF775
SP1	ZNF800
SP1	ZNF827
SP1	ZNF445
SP1	SP8
SP1	CREB5
SP1	MITF
SP1	ZFP69
SP1	ZNF254
SP1	E2F7
SP1	WT1
SP1	ZNF425
SP1	ETV3L
SP1	CSDE1
SP1	WDHD1
SP1	DUXA
SP1	ZNF793
SP1	ZNF451
SP1	ZNF613
SP1	ZNF207
SP1	CREBZF
SP1	ZNF493
SP1	ZNF154
SP1	ZBTB34
SP1	ZNF239
SP1	ELF4
SP1	ATF7
SP1	THAP5
SP1	PHB2
SP1	DUS3L
SP1	ZNF268
SP1	LARP4
SP1	ZNF607
SP1	ZNF764
SP1	ZNF548
SP1	ZCCHC6
SP1	MYNN
SP1	NKX3-1
SP1	MAX
SP1	MKRN2
SP1	MBD4
SP1	AHR
SP1	DR1
SP1	HIVEP1
SP1	PLAGL2
SP1	POU3F1
SP1	SKI
SP1	TCF21
SP1	TERF1
SP1	NR2C2
SP1	ZNF91
SP1	ZNF134
SP1	HNF4G
SP1	TCF15
SP1	GCM2
SP1	GLI2
SP1	MNX1
SP1	SOX13
SP1	PLXNC1
SP1	SF3A3
SP1	ZNF17
SP1	ZNF208
SP1	DUSP12
SP1	STAT1
SP1	GMEB2
SP1	PRDM4
SP1	POU2F3
SP1	ZBTB11
SP1	ARNT2
SP1	ZFYVE26
SP1	AHCTF1
SP1	ZNF337
SP1	CHD7
SP1	THAP1
SP1	EXOC2
SP1	ZNF471
SP1	WIZ
SP1	DMRT1
SP1	RBM26
SP1	ZNF552
SP1	ZFP2
SP1	SOX7
SP1	DOT1L
SP1	ZNF101
SP1	ZFP82
SP1	ZNF653
SP1	ZNF420
SP1	ZNF569
SP1	TFAP2E
SP1	ZNF169
SP1	MAFA
SP1	ZNF121
SP1	ZNF704
SP1	ZNF44
SP1	ZNF43
SP1	ZNF136
SP1	DPF2
SP1	NCOR1
SP1	ELF2
SP1	PLXNA3
SP1	PBRM1
SP1	ASH1L
SP1	NOC3L
SP1	CHD9
SP1	HNF1B
SP1	LBX2
SP1	ZNF311
SP1	GPR123
SP1	CXXC1
SP1	IKZF3
SP1	VEZF1
SP1	ZNF593
SP1	TRIT1
SP1	ZC3HAV1
SP1	HOXB4
SP1	ZSCAN5A
SP1	ZNF329
SP1	ZNF394
SP1	NRK
SP2	AR
SP2	CD36
SP2	GLI3
SP2	MET
SP2	PAX2
SP2	PAX6
SP2	PITX2
SP2	SOX9
SP2	VDR
SP2	XPA
SP2	EGR2
SP2	RFX5
SP2	HNF4A
SP2	THRB
SP2	TWIST1
SP2	TP53
SP2	CRX
SP2	RFX2
SP2	GRM6
SP2	NR3C2
SP2	RARA
SP2	RARB
SP2	RARG
SP2	ZNF429
SP2	ZNF782
SP2	ZNF470
SP2	RUNX1
SP2	PPARA
SP2	GATA3
SP2	ZNF787
SP2	GPATCH8
SP2	ZMAT5
SP2	BRPF1
SP2	RREB1
SP2	GTF2IRD2B
SP2	SP5
SP2	ZNF740
SP2	LIN28B
SP2	SREBF1
SP2	EBF3
SP2	ZNF835
SP2	ZNF473
SP2	TCEAL8
SP2	ZSCAN2
SP2	ZNF182
SP2	DEPDC5
SP2	ZNF761
SP2	MXI1
SP2	ZNF468
SP2	DSP
SP2	CUL4A
SP2	ZCCHC11
SP2	KIAA2018
SP2	ZNF655
SP2	ZNF766
SP2	ZIK1
SP2	ZMAT1
SP2	DNAJC21
SP2	FOXP1
SP2	ZNF763
SP2	ZNF260
SP2	ZNF789
SP2	ZNF107
SP2	ZNF638
SP2	TSC22D3
SP2	SP3
SP2	ZHX1
SP2	ZBTB16
SP2	ZSCAN26
SP2	ZNF805
SP2	FEZF1
SP2	ZNF688
SP2	ZNF197
SP2	MINK1
SP2	U2AF1
SP2	AHDC1
SP2	ZNF181
SP2	ARNTL
SP2	RUNX3
SP2	INF2
SP2	MAF
SP2	KLF10
SP2	NR2C1
SP2	ZNF174
SP2	GPR155
SP2	MYCL1
SP2	ZNF404
SP2	DMAP1
SP2	BOLA3
SP2	FOXK1
SP2	ZNF718
SP2	ZBTB7C
SP2	ZDHHC19
SP2	ZNF808
SP2	ZNF384
SP2	ZNF765
SP2	PRDM15
SP2	U2AF1L4
SP2	ATF3
SP2	ZXDC
SP2	HEY1
SP2	ANKZF1
SP2	GLIS3
SP2	ZNF596
SP2	WHSC1
SP2	TFAP2A
SP2	ZNF205
SP2	ZNF565
SP2	CARHSP1
SP2	ZNF706
SP2	MAZ
SP2	CHD2
SP2	RERE
SP2	SHPRH
SP2	ZNF626
SP2	UBTF
SP2	ZNF391
SP2	DEPDC7
SP2	NCOR2
SP2	ZNF682
SP2	ZNF586
SP2	BCLAF1
SP2	NFKB2
SP2	PRR3
SP2	TCF19
SP2	ZNF846
SP2	MIER1
SP2	IKZF2
SP2	XBP1
SP2	NKX2-1
SP2	ETV4
SP2	CASZ1
SP2	CUL4B
SP2	ZNF331
SP2	SP100
SP2	ZNF99
SP2	ZNF433
SP2	MYBL1
SP2	ZNF629
SP2	ZNF697
SP2	ZNF275
SP2	ZNF823
SP2	TBX18
SP2	MGA
SP2	ZNF799
SP2	PLAGL1
SP2	CPSF4
SP2	RGS9
SP2	ZNF623
SP2	ZGPAT
SP2	ZNF133
SP2	ZFP112
SP2	E2F5
SP2	ZBTB40
SP2	MYSM1
SP2	HIC1
SP2	ZBTB21
SP2	ZNF621
SP2	TOX2
SP2	ZNF506
SP2	PRDM8
SP2	ZNF146
SP2	TRIM32
SP2	ZNF578
SP2	REPIN1
SP2	RC3H2
SP2	ZNF707
SP2	ZNF219
SP2	PHF21A
SP2	ZNF160
SP2	ZNF836
SP2	ZNF142
SP2	ZBTB10
SP2	PLXNA4
SP2	ZNF83
SP2	ZNF250
SP2	EBF4
SP2	MECP2
SP2	ADAR
SP2	UBE2K
SP2	NFAT5
SP2	ZNF276
SP2	ELK1
SP2	FOSB
SP2	AEBP2
SP2	FOXP3
SP2	PLAG1
SP2	TP63
SP2	TP73
SP2	SMAD9
SP2	SLC39A10
SP2	MYRF
SP2	ZEB1
SP2	UBP1
SP2	ZNF717
SP2	ZBTB4
SP2	ZNF680
SP2	ZNF562
SP2	PLXNB1
SP2	NR1H3
SP2	SETBP1
SP2	MYB
SP2	SMARCC2
SP2	ZNF195
SP2	HMGB2
SP2	ZNF720
SP2	MEF2A
SP2	ZNF385A
SP2	MEF2C
SP2	SATB1
SP2	CIZ1
SP2	IRX2
SP2	ESRRG
SP2	RBM20
SP2	NOTO
SP2	NFIA
SP2	DEK
SP2	PBX3
SP2	TCF7
SP2	JDP2
SP2	DPF1
SP2	ZSCAN31
SP2	PAX7
SP2	HSF2
SP2	HMBOX1
SP2	ZMAT4
SP2	ZBTB43
SP2	NFATC2
SP2	NFATC4
SP2	NFE2
SP2	TRMT1
SP2	ZNF692
SP2	ZNF415
SP2	TCF3
SP2	RCOR3
SP2	PRDM6
SP2	ZNF841
SP2	CASP8AP2
SP2	DACH2
SP2	ZNF771
SP2	DMTF1
SP2	OSR2
SP2	HES4
SP2	PPP1R13L
SP2	ZNF669
SP2	NFYC
SP2	HES6
SP2	MXD3
SP2	ZNF438
SP2	ZBTB14
SP2	NFRKB
SP2	TRAFD1
SP2	ZNF234
SP2	SKIL
SP2	MKRN1
SP2	RELA
SP2	NR2F2
SP2	PRMT3
SP2	ZFY
SP2	KIAA1683
SP2	ETV3
SP2	ZBTB22
SP2	ZNF566
SP2	ZNF576
SP2	ZNF652
SP2	NFE2L2
SP2	SETDB1
SP2	NR1D2
SP2	ZNF200
SP2	HOPX
SP2	ZSCAN18
SP2	ZNF529
SP2	GATA2
SP2	ZNF414
SP2	TCF7L2
SP2	ZNF716
SP2	KLF8
SP2	GLI1
SP2	ZC3H14
SP2	ZNF138
SP2	SSH1
SP2	PLEKHA4
SP2	ZNF610
SP2	ZNF611
SP2	MAFF
SP2	ETS1
SP2	ETV1
SP2	PLXNB3
SP2	EWSR1
SP2	ZNF580
SP2	ZNF746
SP2	SHOX2
SP2	RAD51
SP2	ZBTB24
SP2	ZNF135
SP2	KIAA1549
SP2	ZNF605
SP2	NPAS3
SP2	NFKB1
SP2	LCORL
SP2	NKX2-5
SP2	AFF1
SP2	FLI1
SP2	TFEB
SP2	LCOR
SP2	FOXO4
SP2	ZBED1
SP2	CAMTA2
SP2	RNF166
SP2	PPARD
SP2	ZNF829
SP2	SATB2
SP2	ZFP62
SP2	ZNF701
SP2	ZNF668
SP2	ZNF430
SP2	ZNF347
SP2	ZNF641
SP2	ZNF573
SP2	ZNF555
SP2	TFCP2
SP2	NKRF
SP2	MRRF
SP2	LMX1A
SP2	LMX1B
SP2	ZFAT
SP2	HDX
SP2	KLF11
SP2	STAT6
SP2	ZBTB33
SP2	ZNF408
SP2	SP110
SP2	BACH1
SP2	NKX3-2
SP2	THRA
SP2	CTCF
SP2	RNF138
SP2	UNKL
SP2	TCF24
SP2	REST
SP2	ATF5
SP2	POGZ
SP2	MATR3
SP2	GRHL3
SP2	DDIT3
SP2	IRF4
SP2	CAMTA1
SP2	THAP3
SP2	ZFP91
SP2	MLL
SP2	IRF3
SP2	GABPA
SP2	CUL2
SP2	POU2F1
SP2	FOXJ3
SP2	COPS3
SP2	ZNF549
SP2	ZSCAN9
SP2	TGIF2
SP2	OTX1
SP2	ZNF778
SP2	ZNF513
SP2	ZNF821
SP2	NR4A1
SP2	ZNF559
SP2	PGR
SP2	MXD1
SP2	CUX1
SP2	EZH2
SP2	MBD1
SP2	ZNF670
SP2	ZNF695
SP2	ZNF664
SP2	RGS6
SP2	RBM10
SP2	ZNF568
SP2	TTF1
SP2	IRF6
SP2	KAT5
SP2	ZNF233
SP2	POU2F2
SP2	ZNF48
SP2	MEIS2
SP2	IKZF1
SP2	ZNF345
SP2	ZNF385C
SP2	ZNF691
SP2	ZNF790
SP2	ZBTB17
SP2	ZKSCAN3
SP2	ZNF410
SP2	E2F3
SP2	FOXM1
SP2	TCF4
SP2	TIGD6
SP2	ZNF124
SP2	STAT4
SP2	SPIB
SP2	HBP1
SP2	ARID5B
SP2	MST1R
SP2	NFIC
SP2	ARNTL2
SP2	TRIM3
SP2	SP1
SP2	IRX5
SP2	ZBTB7B
SP2	CDC5L
SP2	ZNF444
SP2	CREB3L4
SP2	ATF2
SP2	LHX8
SP2	ETS2
SP2	E2F8
SP2	ZNF74
SP2	RXRG
SP2	NR1H2
SP2	TEAD2
SP2	USP39
SP2	ZNF382
SP2	CUL3
SP2	COPS4
SP2	SP6
SP2	ZNF155
SP2	JRKL
SP2	ZNF267
SP2	ZNF211
SP2	LARP7
SP2	CREM
SP2	ZNF248
SP2	ZNF839
SP2	CLOCK
SP2	RXRB
SP2	PSMD11
SP2	OTX2
SP2	PROX1
SP2	TFAM
SP2	KLF7
SP2	NFIX
SP2	VPS72
SP2	ZFP41
SP2	ZNF423
SP2	MEF2D
SP2	IKZF5
SP2	ZNF700
SP2	CREBL2
SP2	DBP
SP2	EN2
SP2	EPAS1
SP2	FOXF1
SP2	FOXF2
SP2	FOXC1
SP2	FOXJ1
SP2	FOXO3
SP2	NR6A1
SP2	ID4
SP2	IRF7
SP2	ATF4
SP2	BNC1
SP2	CDX1
SP2	CENPB
SP2	EGR1
SP2	ETV6
SP2	EVX1
SP2	EZH1
SP2	FOXO1
SP2	GTF2E2
SP2	GTF2F1
SP2	GTF3A
SP2	HMGA1
SP2	HOXB2
SP2	HOXB5
SP2	FOXN2
SP2	IRF8
SP2	ID2
SP2	ID3
SP2	INSM1
SP2	IRF1
SP2	IRF2
SP2	JUN
SP2	JUNB
SP2	MAFG
SP2	MYBL2
SP2	NFX1
SP2	NFYA
SP2	NPAS1
SP2	NPAS2
SP2	PAWR
SP2	PBX2
SP2	PITX1
SP2	PSMD12
SP2	REL
SP2	RFX1
SP2	RFX3
SP2	SALL1
SP2	SMARCA1
SP2	SMARCC1
SP2	SMARCE1
SP2	SOX11
SP2	SP2
SP2	SP4
SP2	SRF
SP2	SSRP1
SP2	STAT3
SP2	NFE2L1
SP2	TCF12
SP2	TEAD4
SP2	TEF
SP2	TFAP2C
SP2	TGIF1
SP2	NR2E1
SP2	USF2
SP2	YY1
SP2	ZFP36
SP2	ZIC3
SP2	ZNF7
SP2	ZNF264
SP2	ZNF45
SP2	ZNF76
SP2	ZNF131
SP2	ZKSCAN1
SP2	ZNF140
SP2	ZNF141
SP2	ZNF143
SP2	ZNF189
SP2	ZNF202
SP2	CUL5
SP2	MLL2
SP2	HMGA2
SP2	EEA1
SP2	ZNF282
SP2	CUL1
SP2	SMARCA5
SP2	RFXANK
SP2	EDF1
SP2	MBD3
SP2	MBD2
SP2	EMX1
SP2	ZNF235
SP2	KLF4
SP2	NFE2L3
SP2	RUNX2
SP2	CEBPA
SP2	CREB1
SP2	DACH1
SP2	DVL1
SP2	DVL3
SP2	E4F1
SP2	ESRRA
SP2	FARSA
SP2	FGD1
SP2	FOXA1
SP2	FOXA3
SP2	HOXB7
SP2	FOXK2
SP2	MLLT3
SP2	NFATC3
SP2	YBX1
SP2	OVOL1
SP2	PKNOX1
SP2	SREBF2
SP2	PRKRIR
SP2	MTA2
SP2	LHX2
SP2	HAND1
SP2	ONECUT2
SP2	NRF1
SP2	PITX3
SP2	PPARG
SP2	SIM2
SP2	ZRSR2
SP2	MSC
SP2	CBX2
SP2	CEBPB
SP2	FOXN3
SP2	DLX3
SP2	DLX5
SP2	DLX6
SP2	ARID3A
SP2	E2F1
SP2	ELK3
SP2	NR2F6
SP2	FOXC2
SP2	FOS
SP2	FOSL2
SP2	GATA6
SP2	H1F0
SP2	HIST1H1C
SP2	HIST1H1E
SP2	HIST1H1A
SP2	ZBTB48
SP2	HMGB3
SP2	RBPJ
SP2	SMAD4
SP2	MYCN
SP2	SIX3
SP2	STAT2
SP2	FOSL1
SP2	MAFB
SP2	HMX2
SP2	HOXA1
SP2	HES1
SP2	HSF1
SP2	LHX1
SP2	LYL1
SP2	NHLH1
SP2	SOX3
SP2	ZNF354A
SP2	TCF20
SP2	TERF2
SP2	FARSB
SP2	ZNF256
SP2	RBM5
SP2	OLIG2
SP2	ZNF443
SP2	AKAP8
SP2	SMAD2
SP2	MTF1
SP2	SNAI1
SP2	TBX2
SP2	H1FX
SP2	IRF9
SP2	BPNT1
SP2	NEUROD2
SP2	PAX9
SP2	ZNF230
SP2	HMG20B
SP2	CREB3
SP2	MRPL28
SP2	DRAP1
SP2	MXD4
SP2	ALX3
SP2	ERF
SP2	RELB
SP2	TFE3
SP2	NCOA2
SP2	TCFL5
SP2	ZNF460
SP2	SRCAP
SP2	HIVEP2
SP2	ZFP36L2
SP2	PRRX1
SP2	SOX10
SP2	SOX12
SP2	ZNF33A
SP2	ZNF24
SP2	ZNF28
SP2	ZBTB25
SP2	NR4A3
SP2	ALX1
SP2	SOX30
SP2	RAPGEF4
SP2	DMC1
SP2	SOX21
SP2	TFDP1
SP2	USF1
SP2	ZIC2
SP2	ZNF41
SP2	ZNF79
SP2	ZNF90
SP2	ZNF92
SP2	ZNF175
SP2	ZNF184
SP2	ZXDB
SP2	SF3A2
SP2	KLF12
SP2	DPF3
SP2	ZFPM2
SP2	MACF1
SP2	PRDM2
SP2	ZNF212
SP2	HEY2
SP2	RAPGEF5
SP2	KIN
SP2	PLXNB2
SP2	RLF
SP2	STAT5B
SP2	ZNF281
SP2	EIF3K
SP2	PPP2R3B
SP2	ZNF215
SP2	ZNF180
SP2	TBX21
SP2	ZNF223
SP2	PREB
SP2	ZNF224
SP2	BAZ2A
SP2	KLF15
SP2	TRPS1
SP2	ZBTB44
SP2	ETV2
SP2	NR2E3
SP2	PATZ1
SP2	ZNF318
SP2	ZNF324
SP2	AKAP8L
SP2	AFF4
SP2	VENTX
SP2	ZNF544
SP2	TFCP2L1
SP2	ZKSCAN5
SP2	HEYL
SP2	SOX8
SP2	HOXC4
SP2	ZNF516
SP2	ZNF432
SP2	DHX34
SP2	ST18
SP2	ZNF646
SP2	TOX
SP2	ZC3H11A
SP2	TOX4
SP2	ZBED4
SP2	ZBTB5
SP2	HELZ
SP2	ZFP30
SP2	ADNP2
SP2	ZNF510
SP2	ZNF365
SP2	TCF25
SP2	ZNF292
SP2	PDS5B
SP2	ZC3H13
SP2	HIC2
SP2	PLXND1
SP2	ZC3H3
SP2	CIC
SP2	RCOR1
SP2	ZC3H4
SP2	CUX2
SP2	ADNP
SP2	SUZ12
SP2	ZNF10
SP2	EP400
SP2	ZZZ3
SP2	ZBTB20
SP2	ZBTB7A
SP2	KLF13
SP2	HP1BP3
SP2	PRRX2
SP2	ZNF274
SP2	ZNF639
SP2	PHF20
SP2	PLEK2
SP2	KLF3
SP2	ZNF581
SP2	SIX2
SP2	POLE3
SP2	CHRAC1
SP2	POGK
SP2	MIER2
SP2	ZC3H7B
SP2	BNC2
SP2	GATAD2A
SP2	ZNF280C
SP2	ZSCAN32
SP2	RNF125
SP2	SSH3
SP2	ZNF446
SP2	BCL11A
SP2	YEATS2
SP2	RBM22
SP2	ZNF358
SP2	HMG20A
SP2	LARP6
SP2	FOXJ2
SP2	SOX18
SP2	LGR4
SP2	YOD1
SP2	ZNF395
SP2	BATF3
SP2	RNF114
SP2	TERF2IP
SP2	RBM27
SP2	HES2
SP2	POLE4
SP2	SLC2A4RG
SP2	KCMF1
SP2	PRDM9
SP2	PRDM10
SP2	MNT
SP2	SALL4
SP2	GATAD2B
SP2	ZNF512B
SP2	ZNF490
SP2	PRR12
SP2	UBR4
SP2	ZNF624
SP2	ZNF319
SP2	CRAMP1L
SP2	ZFP28
SP2	ZNF687
SP2	HOMEZ
SP2	TSHZ3
SP2	ZBTB2
SP2	ZBTB26
SP2	DEAF1
SP2	ZNFX1
SP2	ZNF8
SP2	POLR2L
SP2	ZNF273
SP2	RBAK
SP2	GATAD1
